"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"13715",13715,"ILMN_1664348","PNPLA4","patatin-like phospholipase domain containing 4 (PNPLA4), mRNA.","ChrX: 7.827190",7.24,"N/A","N/A","N/A",-0.153,145,0.06672,"--","--","X",7.82719,"-1","8228"
"13721",13721,"ILMN_1655780","LOC399818","similar to CG9643-PA (LOC399818), mRNA.","Chr10: 126.437799",7.049,"N/A","N/A","N/A",-0.153,145,0.06684,"--","--","10",126.437799,"-1","399818"
"13722",13722,"ILMN_1685112","TACO1","coiled-coil domain containing 44 (CCDC44), mRNA.","Chr17: 59.039354",9.263,"N/A","N/A","N/A",-0.153,145,0.06684,"--","0.63100000000000001","17",59.039354,"-1","51204"
"13724",13724,"ILMN_1671812","POTED","ankyrin repeat domain 21 (ANKRD21), mRNA.","Chr21: 13.935569",6.872,"N/A","N/A","N/A",-0.153,145,0.06684,"--","--","21",13.935569,"-1","317754"
"13725",13725,"ILMN_1802348","SLC36A4","solute carrier family 36 (proton/amino acid symporter), member 4 (SLC36A4), mRNA.","Chr11: 92.520593",7.872,"N/A","N/A","N/A",-0.153,145,0.06689,"--","--","11",92.520593,"-1","120103"
"13726",13726,"ILMN_1674941","ANO6","transmembrane protein 16F (TMEM16F), mRNA.","Chr12: 44.111807",7.894,"N/A","N/A","N/A",0.153,145,0.0669,"0.27400000000000002","4.0000000000000001E-3","12",44.111807,"1","196527"
"13727",13727,"ILMN_1670554","WDR78","WD repeat domain 78 (WDR78), transcript variant 2, mRNA.","Chr1: 67.075996",6.931,"N/A","N/A","N/A",-0.153,145,0.06693,"--","-0.495","1",67.075996,"-1","79819"
"13728",13728,"ILMN_1680139","MAFF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian) (MAFF), transcript variant 2, mRNA.","Chr22: 36.941923",7.431,"N/A","N/A","N/A",-0.153,145,0.06696,"0.42199999999999999","0.27100000000000002","22",36.941923,"-1","23764"
"13729",13729,"ILMN_1663997","WNT8A","wingless-type MMTV integration site family, member 8A (WNT8A), mRNA.","Chr5: 137.454851",6.815,"N/A","N/A","N/A",-0.153,145,0.06704,"--","0.11","5",137.454851,"-1","7478"
"13730",13730,"ILMN_1757355","FBXO4","F-box protein 4 (FBXO4), transcript variant 2, mRNA.","Chr5: 41.970407",6.852,"N/A","N/A","N/A",0.153,145,0.06706,"0.23100000000000001","0.53200000000000003","5",41.970407,"1","26272"
"13732",13732,"ILMN_1719069","FOXN4","forkhead box N4 (FOXN4), mRNA.","Chr12: 108.200307",6.894,"N/A","N/A","N/A",-0.152,145,0.06709,"0.26100000000000001","0.14099999999999999","12",108.200307,"-1","121643"
"13733",13733,"ILMN_1746368","SELENOT","selenoprotein T (SELT), mRNA.","Chr3: 151.830427",10.719,"N/A","N/A","N/A",0.152,145,0.06712,"0.36899999999999999","--","3",151.830427,"1","51714"
"13734",13734,"ILMN_1653006","CSN1S1","casein alpha s1 (CSN1S1), transcript variant 2, mRNA.","Chr4: 70.845222",6.811,"N/A","N/A","N/A",0.152,145,0.06718,"0.39200000000000002","7.0000000000000007E-2","4",70.845222,"1","1446"
"13737",13737,"ILMN_1681467","RAB11FIP4","RAB11 family interacting protein 4 (class II) (RAB11FIP4), mRNA.","Chr17: 26.889135",8.353,"N/A","N/A","N/A",-0.152,145,0.06733,"0.23899999999999999","-0.14099999999999999","17",26.889135,"-1","84440"
"13738",13738,"ILMN_1765232","RNLS","chromosome 10 open reading frame 59 (C10orf59), transcript variant 1, mRNA.","Chr10: 90.064312",7.165,"N/A","N/A","N/A",0.152,145,0.06741,"0.57699999999999996","--","10",90.064312,"1","55328"
"13740",13740,"ILMN_1689000","DUSP15","dual specificity phosphatase 15 (DUSP15), transcript variant 1, mRNA.","Chr20: 29.921781",6.842,"N/A","N/A","N/A",0.152,145,0.0675,"0.311","-0.23699999999999999","20",29.921781,"1","128853"
"13741",13741,"ILMN_1695058","SLC38A5","solute carrier family 38, member 5 (SLC38A5), mRNA.","ChrX: 48.202134",8.044,"N/A","N/A","N/A",-0.152,145,0.06752,"--","-0.27700000000000002","X",48.202134,"-1","92745"
"13742",13742,"ILMN_1782691","LOC149620","similar to CHIA protein (LOC149620), mRNA.","Chr1: 111.630063",6.924,"N/A","N/A","N/A",-0.152,145,0.06765,"--","--","1",111.630063,"-1","149620"
"13743",13743,"ILMN_1676632","DISC1","disrupted in schizophrenia 1 (DISC1), transcript variant S, mRNA.","Chr1: 230.068939",7.112,"N/A","N/A","N/A",-0.152,145,0.06767,"0.71099999999999997","-4.1000000000000002E-2","1",230.068939,"-1","27185"
"13744",13744,"ILMN_1692994","C11orf52","chromosome 11 open reading frame 52 (C11orf52), mRNA.","Chr11: 111.302627",7.471,"N/A","N/A","N/A",-0.152,145,0.06767,"--","--","11",111.302627,"-1","91894"
"13745",13745,"ILMN_1661544","DGKA","diacylglycerol kinase, alpha 80kDa (DGKA), transcript variant 1, mRNA.","Chr12: 54.612216",6.91,"N/A","N/A","N/A",-0.152,145,0.06768,"0.41799999999999998","-0.52100000000000002","12",54.612216,"-1","1606"
"13746",13746,"ILMN_1812884","PML","promyelocytic leukemia (PML), transcript variant 1, mRNA.","Chr15: 72.126979",7.031,"N/A","N/A","N/A",-0.152,145,0.06769,"0.28899999999999998","0.19400000000000001","15",72.126979,"-1","5371"
"13747",13747,"ILMN_1703701","PARP6","poly (ADP-ribose) polymerase family, member 6 (PARP6), mRNA.","Chr15: 70.320616",12.963,"N/A","N/A","N/A",-0.152,145,0.06771,"--","-0.29899999999999999","15",70.320616,"-1","56965"
"13748",13748,"ILMN_1682938","ARF3","ADP-ribosylation factor 3 (ARF3), mRNA.","Chr12: 47.616641",11.029,"N/A","N/A","N/A",-0.152,145,0.06772,"--","-0.18","12",47.616641,"-1","377"
"13749",13749,"ILMN_1692678","FMNL3","formin-like 3 (FMNL3), transcript variant 1, mRNA.","ChrUn: 1.000000",6.844,"N/A","N/A","N/A",0.152,145,0.06773,"0.187","8.0000000000000002E-3","12",49.636,"1","91010"
"13750",13750,"ILMN_1659843","DNAJC3","DnaJ (Hsp40) homolog, subfamily C, member 3 (DNAJC3), mRNA.","Chr13: 95.241143",6.962,"N/A","N/A","N/A",-0.152,145,0.06782,"0.32200000000000001","0.35899999999999999","13",95.241143,"-1","5611"
"13752",13752,"ILMN_1680193","PAXIP1","PAX interacting (with transcription-activation domain) protein 1 (PAXIP1), mRNA.","Chr7: 154.366664",7.894,"N/A","N/A","N/A",0.152,145,0.06788,"0.33400000000000002","0.24399999999999999","7",154.366664,"1","22976"
"13753",13753,"ILMN_1673123","SH3GLB2","SH3-domain GRB2-like endophilin B2 (SH3GLB2), mRNA.","Chr9: 130.810378",9.772,"N/A","N/A","N/A",0.152,145,0.0679,"--","0.40500000000000003","9",130.810378,"1","56904"
"13754",13754,"ILMN_1756878","SLC39A9","solute carrier family 39 (zinc transporter), member 9 (SLC39A9), mRNA.","Chr14: 68.996746",7.116,"N/A","N/A","N/A",-0.152,145,0.0679,"--","0.28000000000000003","14",68.996746,"-1","55334"
"13755",13755,"ILMN_1674541","KIRREL3","kin of IRRE like 3 (Drosophila) (KIRREL3), mRNA.","Chr11: 125.799732",6.924,"N/A","N/A","N/A",0.152,145,0.06792,"0.32700000000000001","0.129","11",125.799732,"1","84623"
"13756",13756,"ILMN_1692080","ANKH","ankylosis, progressive homolog (mouse) (ANKH), mRNA. XM_944228","Chr5: 14.924760",7.039,"N/A","N/A","N/A",-0.152,145,0.06793,"0.35699999999999998","--","5",14.92476,"-1","56172"
"13757",13757,"ILMN_1808152","SLC41A3","solute carrier family 41, member 3 (SLC41A3), transcript variant 4, mRNA.","Chr3: 127.257920",6.801,"N/A","N/A","N/A",0.152,145,0.06794,"--","-0.124","3",127.25792,"1","54946"
"13758",13758,"ILMN_1654386","LOC283551","hypothetical protein LOC283551 (LOC283551), mRNA.","Chr14: 49.518461",6.747,"N/A","N/A","N/A",0.152,145,0.06798,"--","--","14",49.518461,"1","283551"
"13759",13759,"ILMN_1660306","ITGA8","integrin, alpha 8 (ITGA8), mRNA.","Chr10: 15.599172",7.028,"N/A","N/A","N/A",-0.152,145,0.06799,"0.47299999999999998","0.128","10",15.599172,"-1","8516"
"13761",13761,"ILMN_1672743","ZNF334","zinc finger protein 334 (ZNF334), transcript variant 1, mRNA.","Chr20: 44.563441",7.418,"N/A","N/A","N/A",-0.152,145,0.06804,"--","--","20",44.563441,"-1","55713"
"13762",13762,"ILMN_1782635","YARS2","tyrosyl-tRNA synthetase 2, mitochondrial (YARS2), mRNA.","Chr12: 32.791531",8.239,"N/A","N/A","N/A",-0.152,145,0.06807,"--","0.27400000000000002","12",32.791531,"-1","51067"
"13765",13765,"ILMN_1684959","ASTN1","astrotactin 1 (ASTN1), transcript variant 1, mRNA.","Chr1: 175.097111",10.034,"N/A","N/A","N/A",-0.152,145,0.06813,"0.32500000000000001","-0.111","1",175.097111,"-1","460"
"13766",13766,"ILMN_1794260","KDM2B","F-box and leucine-rich repeat protein 10 (FBXL10), transcript variant 1, mRNA.","Chr12: 120.351411",10.817,"N/A","N/A","N/A",-0.152,145,0.06816,"0.26500000000000001","-0.438","12",120.351411,"-1","84678"
"13767",13767,"ILMN_1702817","B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 (B3GNTL1), mRNA.","Chr17: 78.495151",6.953,"N/A","N/A","N/A",0.152,145,0.06816,"--","-5.6000000000000001E-2","17",78.495151,"1","146712"
"13768",13768,"ILMN_1671297","ADAM33","ADAM metallopeptidase domain 33 (ADAM33), transcript variant 2, mRNA.","Chr20: 3.596958",6.946,"N/A","N/A","N/A",-0.152,145,0.06818,"0.42099999999999999","0.03","20",3.596958,"-1","80332"
"13769",13769,"ILMN_1780786","ASAH2","N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2 (ASAH2), mRNA.","Chr10: 51.673044",6.797,"N/A","N/A","N/A",0.152,145,0.06819,"--","0.435","10",51.673044,"1","56624"
"13771",13771,"ILMN_1712766","ERGIC2","ERGIC and golgi 2 (ERGIC2), mRNA.","Chr12: 29.385099",7.905,"N/A","N/A","N/A",-0.152,145,0.06833,"0.19800000000000001","0.155","12",29.385099,"-1","51290"
"13772",13772,"ILMN_1786326","KCTD15","potassium channel tetramerisation domain containing 15 (KCTD15), mRNA.","Chr19: 38.996834",7.534,"N/A","N/A","N/A",0.152,145,0.06838,"--","0.10199999999999999","19",38.996834,"1","79047"
"13774",13774,"ILMN_1746252","POLD2","polymerase (DNA directed), delta 2, regulatory subunit 50kDa (POLD2), mRNA.","Chr7: 44.120843",13.262,"N/A","N/A","N/A",0.152,145,0.06848,"0.23599999999999999","-0.29699999999999999","7",44.120843,"1","5425"
"13776",13776,"ILMN_1671513","PPM1E","protein phosphatase 1E (PP2C domain containing) (PPM1E), mRNA.","Chr17: 54.414877",6.778,"N/A","N/A","N/A",0.152,145,0.06852,"--","-0.28699999999999998","17",54.414877,"1","4591"
"13777",13777,"ILMN_1711126","SERPINB12","serpin peptidase inhibitor, clade B (ovalbumin), member 12 (SERPINB12), mRNA.","Chr18: 59.385090",6.892,"N/A","N/A","N/A",-0.152,145,0.06853,"0.29299999999999998","-0.11","18",59.38509,"-1","89777"
"13778",13778,"ILMN_1763852","ACACB","acetyl-Coenzyme A carboxylase beta (ACACB), mRNA.","Chr12: 108.190342",9.236,"N/A","N/A","N/A",-0.152,145,0.06858,"0.43","0.51500000000000001","12",108.190342,"-1","32"
"13779",13779,"ILMN_1766487","LRRC25","leucine rich repeat containing 25 (LRRC25), mRNA.","Chr19: 18.363433",6.952,"N/A","N/A","N/A",-0.152,145,0.06861,"0.21299999999999999","0.23499999999999999","19",18.363433,"-1","126364"
"13780",13780,"ILMN_1654028","DHCR7","7-dehydrocholesterol reductase (DHCR7), mRNA.","Chr11: 70.823374",10.319,"N/A","N/A","N/A",0.152,145,0.06866,"0.59799999999999998","0.29799999999999999","11",70.823374,"1","1717"
"13781",13781,"ILMN_1772957","FOXRED2","FAD-dependent oxidoreductase domain containing 2 (FOXRED2), mRNA.","Chr22: 35.214981",7.279,"N/A","N/A","N/A",-0.152,145,0.06868,"--","0.13200000000000001","22",35.214981,"-1","80020"
"13783",13783,"ILMN_1770321","FAM76A","family with sequence similarity 76, member A (FAM76A), mRNA.","Chr1: 27.960572",7.444,"N/A","N/A","N/A",0.152,145,0.06872,"--","-0.33400000000000002","1",27.960572,"1","199870"
"13785",13785,"ILMN_1657693","SMG8","chromosome 17 open reading frame 71 (C17orf71), mRNA.","ChrUn: 1.000000",6.934,"N/A","N/A","N/A",0.152,145,0.06875,"--","--","17",59.209,"1","55181"
"13788",13788,"ILMN_1708798","EAF2","ELL associated factor 2 (EAF2), mRNA.","Chr3: 123.074209",6.984,"N/A","N/A","N/A",0.151,145,0.06893,"0.4","4.7E-2","3",123.074209,"1","55840"
"13789",13789,"ILMN_1778836","SRSF7","splicing factor, arginine/serine-rich 7, 35kDa (SFRS7), mRNA.","Chr2: 38.824492",10.436,"N/A","N/A","N/A",0.151,145,0.06895,"--","-0.498","2",38.824492,"1","6432"
"13790",13790,"ILMN_1766955","VCAM1","vascular cell adhesion molecule 1 (VCAM1), transcript variant 1, mRNA.","Chr1: 100.976607",7.1,"N/A","N/A","N/A",-0.151,145,0.06896,"--","-0.21099999999999999","1",100.976607,"-1","7412"
"13794",13794,"ILMN_1767145","HTR2C","5-hydroxytryptamine (serotonin) receptor 2C (HTR2C), mRNA.","ChrX: 114.050493",7.532,"N/A","N/A","N/A",0.151,145,0.0692,"0.54200000000000004","1.6E-2","X",114.050493,"1","3358"
"13796",13796,"ILMN_1693687","UXT","ubiquitously-expressed transcript (UXT), transcript variant 2, mRNA.","ChrX: 47.396189",12.423,"N/A","N/A","N/A",0.151,145,0.0693,"--","0.71799999999999997","X",47.396189,"1","8409"
"13797",13797,"ILMN_1661439","FLOT1","flotillin 1 (FLOT1), mRNA.","Chr6: 30.803814",12.279,"N/A","N/A","N/A",-0.151,145,0.06932,"0.4","0.36399999999999999","6",30.803814,"-1","10211"
"13799",13799,"ILMN_1697554","SASH3","chromosome X open reading frame 9 (CXorf9), mRNA.","ChrX: 128.756617",7.176,"N/A","N/A","N/A",-0.151,145,0.06939,"0.308","--","X",128.756617,"-1","54440"
"13800",13800,"ILMN_1656440","CSNK1G2.AS1","chromosome 19 open reading frame 34 (C19orf34), mRNA.","ChrUn: 1.000000",6.835,"N/A","N/A","N/A",-0.151,145,0.0694,"--","--","19",1.953,"-1","255193"
"13801",13801,"ILMN_1681399","CHKB","choline kinase beta (CHKB), transcript variant 2, mRNA.","ChrUn: 1.000000",6.954,"N/A","N/A","N/A",-0.151,145,0.06941,"0.41199999999999998","0.47399999999999998","22",50.579,"-1","1120"
"13802",13802,"ILMN_1749989","KRTAP5.11","keratin associated protein 5-11 (KRTAP5-11), mRNA.","ChrUn: 1.000000",6.851,"N/A","N/A","N/A",-0.151,145,0.06941,"--","--","11",71.58,"-1","440051"
"13803",13803,"ILMN_1781390","FGF17","fibroblast growth factor 17 (FGF17), mRNA.","Chr8: 21.962036",7.111,"N/A","N/A","N/A",-0.151,145,0.06941,"0.51800000000000002","-0.215","8",21.962036,"-1","8822"
"13804",13804,"ILMN_1768339","CELF2.AS1","chromosome 10 open reading frame 31 (C10orf31), mRNA.","Chr10: 11.399827",6.79,"N/A","N/A","N/A",0.151,145,0.06944,"--","--","10",11.399827,"1","414196"
"13805",13805,"ILMN_1674307","ARHGAP22","Rho GTPase activating protein 22 (ARHGAP22), mRNA.","Chr10: 49.324276",7.531,"N/A","N/A","N/A",0.151,145,0.06945,"--","-4.2000000000000003E-2","10",49.324276,"1","58504"
"13806",13806,"ILMN_1796119","ZUFSP","chromosome 6 open reading frame 113 (C6orf113), mRNA.","Chr6: 117.063722",7.567,"N/A","N/A","N/A",-0.151,145,0.06951,"--","--","6",117.063722,"-1","221302"
"13807",13807,"ILMN_1686466","FBXO24","F-box protein 24 (FBXO24), transcript variant 1, mRNA.","Chr7: 100.030723",6.833,"N/A","N/A","N/A",0.151,145,0.06956,"--","-0.52100000000000002","7",100.030723,"1","26261"
"13808",13808,"ILMN_1727390","ATPAF2","ATP synthase mitochondrial F1 complex assembly factor 2 (ATPAF2), nuclear gene encoding mitochondrial protein, mRNA.","Chr17: 17.862165",7.242,"N/A","N/A","N/A",-0.151,145,0.0696,"--","4.7E-2","17",17.862165,"-1","91647"
"13809",13809,"ILMN_1701308","COL1A1","collagen, type I, alpha 1 (COL1A1), mRNA.","ChrUn: 1.000000",6.927,"N/A","N/A","N/A",-0.151,145,0.06965,"0.32100000000000001","-7.9000000000000001E-2","17",50.183,"-1","1277"
"13810",13810,"ILMN_1707612","VEGFD","c-fos induced growth factor (vascular endothelial growth factor D) (FIGF), mRNA.","ChrX: 15.273936",6.968,"N/A","N/A","N/A",0.151,145,0.06978,"--","0.24199999999999999","X",15.273936,"1","2277"
"13811",13811,"ILMN_1671516","CIR1 /// KCNJ5","CBF1 interacting corepressor (CIR), mRNA.","Chr2: 174.921573",7.839,"N/A","N/A","N/A",0.151,145,0.06983,"0.254","--","2",174.921573,"1","9541"
"13812",13812,"ILMN_1785762","RHOT1","ras homolog gene family, member T1 (RHOT1), transcript variant 4, mRNA.","Chr17: 27.524072",6.887,"N/A","N/A","N/A",-0.151,145,0.06987,"--","-0.03","17",27.524072,"-1","55288"
"13814",13814,"ILMN_1788802","GCH1","GTP cyclohydrolase 1 (dopa-responsive dystonia) (GCH1), transcript variant 1, mRNA.","Chr14: 54.380190",7.029,"N/A","N/A","N/A",-0.151,145,0.06994,"0.58299999999999996","0.38500000000000001","14",54.38019,"-1","2643"
"13815",13815,"ILMN_1805922","EBPL","emopamil binding protein-like (EBPL), mRNA.","Chr13: 49.133239",8.232,"N/A","N/A","N/A",-0.151,145,0.06995,"0.28699999999999998","0.499","13",49.133239,"-1","84650"
"13816",13816,"ILMN_1694608","C1QTNF1","C1q and tumor necrosis factor related protein 1 (C1QTNF1), transcript variant 2, mRNA.","Chr17: 74.557157",7.064,"N/A","N/A","N/A",-0.151,145,0.07,"0.29599999999999999","0.38200000000000001","17",74.557157,"-1","114897"
"13817",13817,"ILMN_1661112","ARPP21","cyclic AMP-regulated phosphoprotein, 21 kD (ARPP-21), transcript variant 2, mRNA.","Chr3: 35.697567",6.909,"N/A","N/A","N/A",-0.151,145,0.07,"0.56799999999999995","--","3",35.697567,"-1","10777"
"13818",13818,"ILMN_1771957","MAN1B1","mannosidase, alpha, class 1B, member 1 (MAN1B1), mRNA.","Chr9: 139.123304",9.989,"N/A","N/A","N/A",-0.151,145,0.0701,"--","-0.16400000000000001","9",139.123304,"-1","11253"
"13822",13822,"ILMN_1672191","ATP5F1","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 (ATP5F1), nuclear gene encoding mitochondrial protein, mRNA.","Chr1: 111.798408",9.834,"N/A","N/A","N/A",0.151,145,0.07016,"--","0.41599999999999998","1",111.798408,"1","515"
"13823",13823,"ILMN_1767680","CARM1","coactivator-associated arginine methyltransferase 1 (CARM1), mRNA.","Chr19: 10.894018",7.254,"N/A","N/A","N/A",-0.151,145,0.07023,"0.313","-0.23100000000000001","19",10.894018,"-1","10498"
"13827",13827,"ILMN_1731529","MS4A12","membrane-spanning 4-domains, subfamily A, member 12 (MS4A12), mRNA.","Chr11: 60.030815",6.807,"N/A","N/A","N/A",0.151,145,0.07034,"--","--","11",60.030815,"1","54860"
"13828",13828,"ILMN_1777066","NIF3L1","NIF3 NGG1 interacting factor 3-like 1 (S. pombe) (NIF3L1), mRNA.","Chr2: 201.476703",10.807,"N/A","N/A","N/A",0.151,145,0.07038,"0.254","0.30399999999999999","2",201.476703,"1","60491"
"13829",13829,"ILMN_1749114","OTC","ornithine carbamoyltransferase (OTC), mRNA.","ChrX: 38.156192",6.837,"N/A","N/A","N/A",0.151,145,0.07041,"0.55600000000000005","0.52500000000000002","X",38.156192,"1","5009"
"13830",13830,"ILMN_1720833","C2orf48","chromosome 2 open reading frame 48 (C2orf48), mRNA.","Chr2: 10.268957",6.89,"N/A","N/A","N/A",-0.151,145,0.07043,"--","--","2",10.268957,"-1","348738"
"13831",13831,"ILMN_1752412","KCNC1","potassium voltage-gated channel, Shaw-related subfamily, member 1 (KCNC1), mRNA.","ChrUn: 1.000000",6.986,"N/A","N/A","N/A",-0.151,145,0.07047,"0.373","-0.23400000000000001","11",17.735,"-1","3746"
"13833",13833,"ILMN_1806177","SNAI1","snail homolog 1 (Drosophila) (SNAI1), mRNA.","Chr20: 48.038591",7.097,"N/A","N/A","N/A",-0.151,145,0.07047,"--","-5.3999999999999999E-2","20",48.038591,"-1","6615"
"13834",13834,"ILMN_1675156","CDC42","cell division cycle 42 (GTP binding protein, 25kDa) (CDC42), transcript variant 2, mRNA.","Chr1: 22.251772",7.772,"N/A","N/A","N/A",-0.151,145,0.07049,"0.29299999999999998","0.26800000000000002","1",22.251772,"-1","998"
"13836",13836,"ILMN_1703346","CHRNE","cholinergic receptor, nicotinic, epsilon (CHRNE), mRNA.","Chr17: 4.742189",6.992,"N/A","N/A","N/A",-0.151,145,0.07058,"0.33900000000000002","-0.50800000000000001","17",4.742189,"-1","1145"
"13837",13837,"ILMN_1763638","BCAR3","breast cancer anti-estrogen resistance 3 (BCAR3), mRNA.","Chr1: 93.800386",7.965,"N/A","N/A","N/A",0.151,145,0.07059,"0.30199999999999999","0.38100000000000001","1",93.800386,"1","8412"
"13838",13838,"ILMN_1727670","FLJ44674","FLJ44674 protein (FLJ44674), mRNA.","Chr16: 47.941776",6.844,"N/A","N/A","N/A",0.151,145,0.07059,"--","--","16",47.941776,"1","400535"
"13841",13841,"ILMN_1686362","CRYBA4","crystallin, beta A4 (CRYBA4), mRNA.","Chr22: 25.356489",6.805,"N/A","N/A","N/A",0.151,145,0.07072,"0.187","2.1000000000000001E-2","22",25.356489,"1","1413"
"13842",13842,"ILMN_1802434","JPH2","junctophilin 2 (JPH2), transcript variant 2, mRNA.","Chr20: 42.240024",7.473,"N/A","N/A","N/A",0.151,145,0.07073,"0.32800000000000001","-3.5999999999999997E-2","20",42.240024,"1","57158"
"13844",13844,"ILMN_1656165","USP9X","ubiquitin specific peptidase 9, X-linked (USP9X), transcript variant 4, mRNA.","ChrX: 40.977761",9.778,"N/A","N/A","N/A",0.151,145,0.07074,"--","9.9000000000000005E-2","X",40.977761,"1","8239"
"13848",13848,"ILMN_1709882","ICK","intestinal cell (MAK-like) kinase (ICK), transcript variant 1, mRNA.","Chr6: 52.974628",8.455,"N/A","N/A","N/A",0.15,145,0.07086,"0.28399999999999997","9.4E-2","6",52.974628,"1","22858"
"13849",13849,"ILMN_1784365","MYOG","myogenin (myogenic factor 4) (MYOG), mRNA.","ChrUn: 1.000000",6.907,"N/A","N/A","N/A",-0.15,145,0.07087,"0.307","-0.16500000000000001","1",203.083,"-1","4656"
"13852",13852,"ILMN_1788961","PPP2R2A","protein phosphatase 2 (formerly 2A), regulatory subunit B, alpha isoform (PPP2R2A), mRNA.","Chr8: 26.284275",11.268,"N/A","N/A","N/A",0.15,145,0.07095,"0.308","-0.121","8",26.284275,"1","5520"
"13853",13853,"ILMN_1699449","FAM185A","hypothetical protein MGC35361 (MGC35361), mRNA.","Chr7: 102.236529",7.343,"N/A","N/A","N/A",0.15,145,0.07097,"--","--","7",102.236529,"1","222234"
"13854",13854,"ILMN_1792088","CATSPERE","chromosome 1 open reading frame 101 (C1orf101), mRNA.","Chr1: 242.869854",7.304,"N/A","N/A","N/A",0.15,145,0.07097,"--","--","1",242.869854,"1","257044"
"13856",13856,"ILMN_1750641","SRCAP","Snf2-related CBP activator protein (SRCAP), mRNA.","Chr16: 30.658241",7.4,"N/A","N/A","N/A",-0.15,145,0.07108,"--","--","16",30.658241,"-1","10847"
"13858",13858,"ILMN_1741264","MRPS33","mitochondrial ribosomal protein S33 (MRPS33), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr7: 140.352804",9.855,"N/A","N/A","N/A",0.15,145,0.07114,"--","0.51100000000000001","7",140.352804,"1","51650"
"13859",13859,"ILMN_1801907","KAT14 /// PET117","CSRP2 binding protein (CSRP2BP), transcript variant 1, mRNA.","Chr20: 18.071356",8.321,"N/A","N/A","N/A",0.15,145,0.07119,"0.34699999999999998","0.36499999999999999","20",18.071356,"1","57325"
"13860",13860,"ILMN_1653158","DPRX","divergent-paired related homeobox (DPRX), mRNA.","Chr19: 58.831994",6.887,"N/A","N/A","N/A",-0.15,145,0.0712,"--","--","19",58.831994,"-1","503834"
"13861",13861,"ILMN_1657095","STARD3","START domain containing 3 (STARD3), mRNA.","Chr17: 35.073096",7.843,"N/A","N/A","N/A",0.15,145,0.07125,"--","0.161","17",35.073096,"1","10948"
"13863",13863,"ILMN_1730662","LOC401431","hypothetical gene LOC401431 (LOC401431), mRNA.","Chr7: 149.196097",7.62,"N/A","N/A","N/A",-0.15,145,0.07126,"--","--","7",149.196097,"-1","401431"
"13864",13864,"ILMN_1799367","TMX2","thioredoxin domain containing 14 (TXNDC14), mRNA.","Chr11: 57.264718",12.3,"N/A","N/A","N/A",0.15,145,0.07128,"--","4.0000000000000001E-3","11",57.264718,"1","51075"
"13866",13866,"ILMN_1689512","CLMP","adipocyte-specific adhesion molecule (ASAM), mRNA.","Chr11: 122.448335",6.909,"N/A","N/A","N/A",-0.15,145,0.07136,"0.30299999999999999","--","11",122.448335,"-1","79827"
"13867",13867,"ILMN_1698406","ORMDL1","ORM1-like 1 (S. cerevisiae) (ORMDL1), mRNA.","Chr2: 190.344501",9.604,"N/A","N/A","N/A",0.15,145,0.07136,"0.27800000000000002","0.311","2",190.344501,"1","94101"
"13868",13868,"ILMN_1670365","PLCXD2","phosphatidylinositol-specific phospholipase C, X domain containing 2 (PLCXD2), mRNA.","Chr3: 113.047864",6.86,"N/A","N/A","N/A",-0.15,145,0.07136,"--","--","3",113.047864,"-1","257068"
"13869",13869,"ILMN_1793517","RASAL1","RAS protein activator like 1 (GAP1 like) (RASAL1), mRNA.","Chr12: 112.021796",7.442,"N/A","N/A","N/A",0.15,145,0.07138,"0.36099999999999999","-0.63200000000000001","12",112.021796,"1","8437"
"13870",13870,"ILMN_1716553","KIF23","kinesin family member 23 (KIF23), transcript variant 1, mRNA.","Chr15: 67.520333",6.774,"N/A","N/A","N/A",0.15,145,0.0714,"0.23499999999999999","0.24199999999999999","15",67.520333,"1","9493"
"13872",13872,"ILMN_1805161","LZTR1","leucine-zipper-like transcription regulator 1 (LZTR1), mRNA.","ChrUn: 1.000000",10.939,"N/A","N/A","N/A",-0.15,145,0.07141,"--","0.35499999999999998","22",20.979,"-1","8216"
"13874",13874,"ILMN_1682404","SETMAR","SET domain and mariner transposase fusion gene (SETMAR), mRNA.","Chr3: 4.333618",8.431,"N/A","N/A","N/A",0.15,145,0.07145,"0.34499999999999997","0.46600000000000003","3",4.333618,"1","6419"
"13875",13875,"ILMN_1708790","CA6","carbonic anhydrase VI (CA6), mRNA.","Chr1: 8.957475",6.92,"N/A","N/A","N/A",-0.15,145,0.07147,"0.36799999999999999","--","1",8.957475,"-1","765"
"13876",13876,"ILMN_1706337","SAMD12","sterile alpha motif domain containing 12 (SAMD12), mRNA.","Chr8: 119.459535",6.897,"N/A","N/A","N/A",-0.15,145,0.07148,"--","1.7999999999999999E-2","8",119.459535,"-1","401474"
