"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"17674",17674,"ILMN_1668619","FAM234B","KIAA1467 (KIAA1467), mRNA.","Chr12: 13.127273",10.077,"N/A","N/A","N/A",-0.062,146,0.4553,"--","--","12",13.127273,"-1","57613"
"17675",17675,"ILMN_1672658","OR6B2","olfactory receptor, family 6, subfamily B, member 2 (OR6B2), mRNA.","Chr2: 240.617585",6.648,"N/A","N/A","N/A",0.062,146,0.4554,"--","--","2",240.617585,"1","389090"
"17676",17676,"ILMN_1784655","TLCD1","TLC domain containing 1 (TLCD1), mRNA.","Chr17: 24.075691",7.281,"N/A","N/A","N/A",0.062,146,0.4555,"--","0.29799999999999999","17",24.075691,"1","116238"
"17678",17678,"ILMN_1669966","NDUFS7","NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) (NDUFS7), mRNA.","Chr19: 1.346513",13.538,"N/A","N/A","N/A",0.062,146,0.4557,"0.25700000000000001","0.50700000000000001","19",1.346513,"1","374291"
"17680",17680,"ILMN_1752622","PROX1","prospero-related homeobox 1 (PROX1), mRNA.","Chr1: 212.276159",8.926,"N/A","N/A","N/A",-0.062,146,0.4559,"0.39300000000000002","4.4999999999999998E-2","1",212.276159,"-1","5629"
"17681",17681,"ILMN_1775943","BRMS1L","breast cancer metastasis-suppressor 1-like (BRMS1L), mRNA.","Chr14: 35.410390",9.079,"N/A","N/A","N/A",0.062,146,0.4559,"--","-0.26100000000000001","14",35.41039,"1","84312"
"17682",17682,"ILMN_1655093","ING5","inhibitor of growth family, member 5 (ING5), mRNA.","ChrUn: 1.000000",6.941,"N/A","N/A","N/A",-0.062,146,0.4561,"0.26","-0.46","2",241.687,"-1","84289"
"17684",17684,"ILMN_1804090","SLC25A10","solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10 (SLC25A10), mRNA.","Chr17: 77.298387",7.219,"N/A","N/A","N/A",0.062,146,0.4563,"--","0.58099999999999996","17",77.298387,"1","1468"
"17686",17686,"ILMN_1668022","EPHA5","EPH receptor A5 (EPHA5), transcript variant 1, mRNA.","Chr4: 65.872518",7.071,"N/A","N/A","N/A",-0.062,146,0.4567,"0.40200000000000002","-0.23300000000000001","4",65.872518,"-1","2044"
"17688",17688,"ILMN_1712400","SERPINB6","serpin peptidase inhibitor, clade B (ovalbumin), member 6 (SERPINB6), mRNA.","Chr6: 2.893413",12.236,"N/A","N/A","N/A",0.062,146,0.4569,"0.47299999999999998","--","6",2.893413,"1","5269"
"17689",17689,"ILMN_1702973","EVA1A","transmembrane protein 166 (TMEM166), mRNA.","Chr2: 75.573323",6.689,"N/A","N/A","N/A",0.062,146,0.457,"--","0.50800000000000001","2",75.573323,"1","84141"
"17690",17690,"ILMN_1675701","FAM114A2","chromosome 5 open reading frame 3 (C5orf3), mRNA.","Chr5: 153.352029",7.091,"N/A","N/A","N/A",-0.062,146,0.4571,"--","--","5",153.352029,"-1","10827"
"17691",17691,"ILMN_1668899","OCLM","oculomedin (OCLM), mRNA.","Chr1: 184.636768",6.735,"N/A","N/A","N/A",0.062,146,0.4572,"--","--","1",184.636768,"1","10896"
"17692",17692,"ILMN_1690925","MGAT2","mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase (MGAT2), transcript variant 1, mRNA.","Chr14: 49.158563",8.599,"N/A","N/A","N/A",0.062,146,0.4575,"0.439","0.379","14",49.158563,"1","4247"
"17693",17693,"ILMN_1704870","PGLYRP1","peptidoglycan recognition protein 1 (PGLYRP1), mRNA.","Chr19: 51.214355",6.744,"N/A","N/A","N/A",-0.062,146,0.4576,"0.35599999999999998","-0.27900000000000003","19",51.214355,"-1","8993"
"17695",17695,"ILMN_1751016","LONRF2","LON peptidase N-terminal domain and ring finger 2 (LONRF2), mRNA.","ChrUn: 1.000000",7.919,"N/A","N/A","N/A",0.062,146,0.4579,"--","-0.15","2",100.273,"1","164832"
"17697",17697,"ILMN_1721842","RYBP","RING1 and YY1 binding protein (RYBP), mRNA.","ChrUn: 1.000000",10.595,"N/A","N/A","N/A",-0.062,146,0.4582,"0.40799999999999997","-0.40500000000000003","3",72.378,"-1","23429"
"17698",17698,"ILMN_1721086","RASA1","RAS p21 protein activator (GTPase activating protein) 1 (RASA1), transcript variant 2, mRNA.","Chr5: 86.600575",6.698,"N/A","N/A","N/A",-0.062,146,0.4582,"0.41","-0.373","5",86.600575,"-1","5921"
"17699",17699,"ILMN_1693367","TPD52","tumor protein D52 (TPD52), transcript variant 1, mRNA.","Chr8: 81.110226",7.948,"N/A","N/A","N/A",-0.062,146,0.4587,"--","4.3999999999999997E-2","8",81.110226,"-1","7163"
"17702",17702,"ILMN_1687833","HM13","histocompatibility (minor) 13 (HM13), transcript variant 2, mRNA.","Chr20: 29.619691",6.904,"N/A","N/A","N/A",-0.062,146,0.4588,"0.39400000000000002","--","20",29.619691,"-1","81502"
"17700",17700,"ILMN_1756236","C1QL2","complement component 1, q subcomponent-like 2 (C1QL2), mRNA.","Chr2: 119.630690",7.029,"N/A","N/A","N/A",-0.062,146,0.4588,"0.25900000000000001","-0.24299999999999999","2",119.63069,"-1","165257"
"17701",17701,"ILMN_1783392","BTN2A1","butyrophilin, subfamily 2, member A1 (BTN2A1), transcript variant 2, mRNA.","Chr6: 26.575995",6.99,"N/A","N/A","N/A",0.062,146,0.4588,"--","--","6",26.575995,"1","11120"
"17703",17703,"ILMN_1698020","DLC1","deleted in liver cancer 1 (DLC1), transcript variant 3, mRNA.","Chr8: 13.116451",7.771,"N/A","N/A","N/A",0.062,146,0.4589,"0.375","0.39800000000000002","8",13.116451,"1","10395"
"17704",17704,"ILMN_1774330","WSCD1","KIAA0523 protein (KIAA0523), mRNA.","Chr17: 5.968097",10.358,"N/A","N/A","N/A",0.062,146,0.4593,"--","--","17",5.968097,"1","23302"
"17705",17705,"ILMN_1690125","PDLIM7","PDZ and LIM domain 7 (enigma) (PDLIM7), transcript variant 4, mRNA.","Chr5: 176.849893",7.313,"N/A","N/A","N/A",0.062,146,0.4594,"0.23899999999999999","7.8E-2","5",176.849893,"1","9260"
"17706",17706,"ILMN_1780127","MRPS34","mitochondrial ribosomal protein S34 (MRPS34), nuclear gene encoding mitochondrial protein, mRNA.","Chr16: 1.762161",8.167,"N/A","N/A","N/A",0.062,146,0.4597,"--","0.76800000000000002","16",1.762161,"1","65993"
"17707",17707,"ILMN_1659463","APAF1","apoptotic peptidase activating factor 1 (APAF1), transcript variant 3, mRNA.","Chr12: 97.653047",8.553,"N/A","N/A","N/A",-0.062,146,0.4597,"0.39","-8.1000000000000003E-2","12",97.653047,"-1","317"
"17709",17709,"ILMN_1813430","TRIM69","tripartite motif-containing 69 (TRIM69), transcript variant a, mRNA.","Chr15: 42.846837",7.277,"N/A","N/A","N/A",-0.062,146,0.46,"--","--","15",42.846837,"-1","140691"
"17711",17711,"ILMN_1765371","LUC7L","LUC7-like (S. cerevisiae) (LUC7L), transcript variant 2, mRNA.","Chr16: 0.179160",9.962,"N/A","N/A","N/A",-0.062,146,0.4608,"0.24199999999999999","3.3000000000000002E-2","16",0.17916,"-1","55692"
"17712",17712,"ILMN_1766920","EP400NL","EP400 N-terminal like (EP400NL), mRNA.","Chr12: 131.175882",6.6,"N/A","N/A","N/A",0.062,146,0.4609,"--","--","12",131.175882,"1","347918"
"17714",17714,"ILMN_1787922","ZC3HC1","zinc finger, C3HC-type containing 1 (ZC3HC1), mRNA.","Chr7: 129.445520",9.37,"N/A","N/A","N/A",-0.061,146,0.461,"--","-0.16600000000000001","7",129.44552,"-1","51530"
"17716",17716,"ILMN_1738656","GLOD4","chromosome 17 open reading frame 25 (C17orf25), mRNA.","Chr17: 0.609566",9.419,"N/A","N/A","N/A",-0.061,146,0.4611,"--","--","17",0.609566,"-1","51031"
"17717",17717,"ILMN_1676458","MRPL11","mitochondrial ribosomal protein L11 (MRPL11), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr11: 65.960867",6.706,"N/A","N/A","N/A",0.061,146,0.4611,"--","2.4E-2","11",65.960867,"1","65003"
"17719",17719,"ILMN_1693879","RANBP3L","RAN binding protein 3-like (RANBP3L), mRNA.","Chr5: 36.285513",6.802,"N/A","N/A","N/A",0.061,146,0.4613,"--","0.38200000000000001","5",36.285513,"1","202151"
"17720",17720,"ILMN_1655283","INPP4A","inositol polyphosphate-4-phosphatase, type I, 107kDa (INPP4A), transcript variant b, mRNA.","Chr2: 98.560036",7.563,"N/A","N/A","N/A",-0.061,146,0.4615,"0.39400000000000002","-0.57199999999999995","2",98.560036,"-1","3631"
"17721",17721,"ILMN_1765001","NAT6","N-acetyltransferase 6 (NAT6), mRNA.","Chr3: 50.308989",7.512,"N/A","N/A","N/A",-0.061,146,0.4617,"--","0.14399999999999999","3",50.308989,"-1","24142"
"17722",17722,"ILMN_1738473","GSTT2","glutathione S-transferase theta 2 (GSTT2), mRNA.","Chr22: 22.652326",6.731,"N/A","N/A","N/A",-0.061,146,0.4617,"0.46","0.49199999999999999","22",22.652326,"-1","2953"
"17723",17723,"ILMN_1707314","PAX3","paired box gene 3 (Waardenburg syndrome 1) (PAX3), transcript variant PAX3A, mRNA.","Chr2: 222.866756",6.809,"N/A","N/A","N/A",-0.061,146,0.4617,"0.28899999999999998","0.29099999999999998","2",222.866756,"-1","5077"
"17725",17725,"ILMN_1793651","UBE2N","ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast) (UBE2N), mRNA.","Chr12: 92.326394",11.64,"N/A","N/A","N/A",-0.061,146,0.4618,"--","-4.5999999999999999E-2","12",92.326394,"-1","7334"
"17724",17724,"ILMN_1672437","NAT8L","N-acetyltransferase 8-like (NAT8L), mRNA.","Chr4: 2.037052",8.82,"N/A","N/A","N/A",-0.061,146,0.4618,"0.67700000000000005","-4.2000000000000003E-2","4",2.037052,"-1","339983"
"17727",17727,"ILMN_1673682","GATAD2A","GATA zinc finger domain containing 2A (GATAD2A), mRNA.","Chr19: 19.478666",9.711,"N/A","N/A","N/A",0.061,146,0.4622,"0.27100000000000002","--","19",19.478666,"1","54815"
"17728",17728,"ILMN_1799504","MS4A13","membrane-spanning 4-domains, subfamily A, member 13 (MS4A13), mRNA.","Chr11: 60.039539",6.635,"N/A","N/A","N/A",-0.061,146,0.4622,"--","-0.56999999999999995","11",60.039539,"-1","503497"
"17730",17730,"ILMN_1725519","CCL11","chemokine (C-C motif) ligand 11 (CCL11), mRNA.","Chr17: 29.639054",6.611,"N/A","N/A","N/A",0.061,146,0.4623,"0.35499999999999998","0.109","17",29.639054,"1","6356"
"17729",17729,"ILMN_1667068","ZC3HAV1","zinc finger CCCH-type, antiviral 1 (ZC3HAV1), transcript variant 1, mRNA.","Chr7: 138.378961",7.613,"N/A","N/A","N/A",0.061,146,0.4623,"--","-8.0000000000000002E-3","7",138.378961,"1","56829"
"17731",17731,"ILMN_1706216","SOCS4","suppressor of cytokine signaling 4 (SOCS4), transcript variant 1, mRNA.","Chr14: 54.585282",8.629,"N/A","N/A","N/A",0.061,146,0.4624,"--","-0.215","14",54.585282,"1","122809"
"17732",17732,"ILMN_1768925","C1QTNF3","C1q and tumor necrosis factor related protein 3 (C1QTNF3), transcript variant 1, mRNA.","Chr5: 34.055421",7.078,"N/A","N/A","N/A",0.061,146,0.4626,"0.41499999999999998","7.2999999999999995E-2","5",34.055421,"1","114899"
"17734",17734,"ILMN_1729142","CENPV","proline rich 6 (PRR6), mRNA.","Chr17: 16.186760",11.044,"N/A","N/A","N/A",0.061,146,0.4627,"0.26100000000000001","-0.23499999999999999","17",16.18676,"1","201161"
"17736",17736,"ILMN_1789493","FAM122B","family with sequence similarity 122B (FAM122B), mRNA.","ChrX: 133.731693",7.15,"N/A","N/A","N/A",-0.061,146,0.4629,"0.25700000000000001","--","X",133.731693,"-1","159090"
"17737",17737,"ILMN_1659127","MGAT5B","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B (MGAT5B), transcript variant 2, mRNA.","Chr17: 72.380438",6.635,"N/A","N/A","N/A",-0.061,146,0.4633,"0.40899999999999997","-0.16300000000000001","17",72.380438,"-1","146664"
"17739",17739,"ILMN_1679087","RABEP2","rabaptin, RAB GTPase binding effector protein 2 (RABEP2), mRNA.","Chr16: 28.827511",6.684,"N/A","N/A","N/A",-0.061,146,0.4635,"0.18099999999999999","2.7E-2","16",28.827511,"-1","79874"
"17740",17740,"ILMN_1784218","DDX23","DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 (DDX23), mRNA.","Chr12: 47.510162",9.144,"N/A","N/A","N/A",0.061,146,0.4638,"--","4.9000000000000002E-2","12",47.510162,"1","9416"
"17741",17741,"ILMN_1741265","CRYBA2","crystallin, beta A2 (CRYBA2), transcript variant 2, mRNA.","Chr2: 219.563285",6.823,"N/A","N/A","N/A",-0.061,146,0.464,"0.318","-0.28899999999999998","2",219.563285,"-1","1412"
"17742",17742,"ILMN_1744963","ERO1A","ERO1-like (S. cerevisiae) (ERO1L), mRNA.","Chr14: 52.178370",7.521,"N/A","N/A","N/A",-0.061,146,0.4641,"0.441","0.27800000000000002","14",52.17837,"-1","30001"
"17743",17743,"ILMN_1751901","TMEM163","transmembrane protein 163 (TMEM163), mRNA.","Chr2: 134.930331",10.386,"N/A","N/A","N/A",0.061,146,0.4641,"--","1.7000000000000001E-2","2",134.930331,"1","81615"
"17744",17744,"ILMN_1757119","KCNQ1DN","KCNQ1 downstream neighbor (KCNQ1DN), mRNA.","Chr11: 2.848597",6.768,"N/A","N/A","N/A",0.061,146,0.4642,"--","--","11",2.848597,"1","55539"
"17748",17748,"ILMN_1683044","PPP1R2","protein phosphatase 1, regulatory (inhibitor) subunit 2 (PPP1R2), mRNA.","Chr3: 196.722898",9.879,"N/A","N/A","N/A",0.061,146,0.4644,"--","0.16400000000000001","3",196.722898,"1","5504"
"17747",17747,"ILMN_1715901","FBXL17","F-box and leucine-rich repeat protein 17 (FBXL17), mRNA.","Chr5: 107.224692",7.215,"N/A","N/A","N/A",0.061,146,0.4644,"--","0.42699999999999999","5",107.224692,"1","64839"
"17746",17746,"ILMN_1759407","USHBP1","Usher syndrome 1C binding protein 1 (USHBP1), mRNA.","Chr19: 17.221904",7.023,"N/A","N/A","N/A",-0.061,146,0.4644,"--","0.433","19",17.221904,"-1","83878"
"17749",17749,"ILMN_1768482","CD8A","CD8a molecule (CD8A), transcript variant 1, mRNA.","Chr2: 86.865508",7.211,"N/A","N/A","N/A",-0.061,146,0.4645,"0.28399999999999997","-0.17299999999999999","2",86.865508,"-1","925"
"17751",17751,"ILMN_1699709","RFC5","replication factor C (activator 1) 5, 36.5kDa (RFC5), transcript variant 2, mRNA.","Chr12: 116.939977",6.699,"N/A","N/A","N/A",-0.061,146,0.4647,"--","-1.4999999999999999E-2","12",116.939977,"-1","5985"
"17750",17750,"ILMN_1735415","NUDT16L1","nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1 (NUDT16L1), mRNA.","Chr16: 4.685525",9.092,"N/A","N/A","N/A",-0.061,146,0.4647,"0.11700000000000001","1.0999999999999999E-2","16",4.685525,"-1","84309"
"17752",17752,"ILMN_1672728","KCTD5","potassium channel tetramerisation domain containing 5 (KCTD5), mRNA.","Chr16: 2.698795",9.942,"N/A","N/A","N/A",0.061,146,0.4648,"--","-0.31900000000000001","16",2.698795,"1","54442"
"17754",17754,"ILMN_1659067","UPRT","uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) (UPRT), mRNA.","ChrX: 74.440829",7.395,"N/A","N/A","N/A",-0.061,146,0.4648,"--","0.26900000000000002","X",74.440829,"-1","139596"
"17755",17755,"ILMN_1727360","MAOB","monoamine oxidase B (MAOB), nuclear gene encoding mitochondrial protein, mRNA.","ChrX: 43.511097",7.626,"N/A","N/A","N/A",0.061,146,0.4649,"0.78100000000000003","0.60899999999999999","X",43.511097,"1","4129"
"17756",17756,"ILMN_1678250","TRPC7","transient receptor potential cation channel, subfamily C, member 7 (TRPC7), mRNA.","Chr5: 135.577179",6.71,"N/A","N/A","N/A",-0.061,146,0.465,"--","-0.33","5",135.577179,"-1","57113"
"17759",17759,"ILMN_1660364","CYTH4","pleckstrin homology, Sec7 and coiled-coil domains 4 (PSCD4), mRNA.","Chr22: 36.041166",6.886,"N/A","N/A","N/A",0.061,146,0.4654,"--","0.19700000000000001","22",36.041166,"1","27128"
"17761",17761,"ILMN_1780840","C2orf16","chromosome 2 open reading frame 16 (C2orf16), mRNA.","Chr2: 27.658932",6.956,"N/A","N/A","N/A",-0.061,146,0.4655,"--","--","2",27.658932,"-1","84226"
"17762",17762,"ILMN_1787179","MEGF11","multiple EGF-like-domains 11 (MEGF11), mRNA.","Chr15: 63.975021",8.311,"N/A","N/A","N/A",-0.061,146,0.4656,"--","-0.13700000000000001","15",63.975021,"-1","84465"
"17765",17765,"ILMN_1792363","KLK4","kallikrein-related peptidase 4 (KLK4), mRNA.","Chr19: 56.101499",6.719,"N/A","N/A","N/A",0.061,146,0.4657,"0.254","0.125","19",56.101499,"1","9622"
"17764",17764,"ILMN_1671969","LOC647115","hypothetical LOC647115 (LOC647115), mRNA.","Chr2: 63.922468",7.969,"N/A","N/A","N/A",-0.061,146,0.4657,"--","--","2",63.922468,"-1","7360"
"17766",17766,"ILMN_1703558","FHL3","four and a half LIM domains 3 (FHL3), mRNA.","Chr1: 38.235242",6.948,"N/A","N/A","N/A",0.061,146,0.4659,"0.29199999999999998","-4.2000000000000003E-2","1",38.235242,"1","2275"
"17767",17767,"ILMN_1760613","ERG28","chromosome 14 open reading frame 1 (C14orf1), mRNA.","Chr14: 75.186068",7.194,"N/A","N/A","N/A",-0.061,146,0.4659,"0.27","--","14",75.186068,"-1","11161"
"17769",17769,"ILMN_1751572","TLE1","transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila) (TLE1), mRNA.","Chr9: 83.388676",8.844,"N/A","N/A","N/A",-0.061,146,0.466,"--","0.24399999999999999","9",83.388676,"-1","7088"
"17770",17770,"ILMN_1690682","B3GALT4","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4 (B3GALT4), mRNA.","Chr6: 33.354262",8.097,"N/A","N/A","N/A",-0.061,146,0.4663,"0.23200000000000001","-0.47599999999999998","6",33.354262,"-1","8705"
"17771",17771,"ILMN_1680353","NSF","N-ethylmaleimide-sensitive factor (NSF), mRNA.","ChrUn: 1.000000",16.56,"N/A","N/A","N/A",-0.061,146,0.4665,"0.36499999999999999","-4.1000000000000002E-2","17",46.42,"-1","4905"
"17772",17772,"ILMN_1766125","LONP1","lon peptidase 1, mitochondrial (LONP1), nuclear gene encoding mitochondrial protein, mRNA.","Chr19: 5.643097",11.026,"N/A","N/A","N/A",0.061,146,0.4666,"0.40300000000000002","0.59499999999999997","19",5.643097,"1","9361"
"17773",17773,"ILMN_1781047","FRMD8","FKSG44 gene (FKSG44), mRNA.","Chr11: 64.937348",9.863,"N/A","N/A","N/A",-0.061,146,0.4667,"--","--","11",64.937348,"-1","83786"
"17774",17774,"ILMN_1727402","HCLS1","hematopoietic cell-specific Lyn substrate 1 (HCLS1), mRNA.","Chr3: 122.833112",7.346,"N/A","N/A","N/A",0.061,146,0.4667,"0.314","-6.6000000000000003E-2","3",122.833112,"1","3059"
"17775",17775,"ILMN_1703648","LOC388595","hypothetical protein LOC388595 (LOC388595), mRNA.","Chr1: 15.946733",6.686,"N/A","N/A","N/A",-0.061,146,0.4668,"--","--","1",15.946733,"-1","388595"
"17777",17777,"ILMN_1789905","PAX6","paired box gene 6 (aniridia, keratitis) (PAX6), transcript variant 1, mRNA.","Chr11: 31.767879",9.749,"N/A","N/A","N/A",-0.061,146,0.4675,"0.26800000000000002","0.21199999999999999","11",31.767879,"-1","5080"
"17778",17778,"ILMN_1709228","TADA1","transcriptional adaptor 1 (HFI1 homolog, yeast)-like (TADA1L), mRNA.","Chr1: 165.093170",7.275,"N/A","N/A","N/A",0.061,146,0.4677,"--","-0.39700000000000002","1",165.09317,"1","117143"
"17779",17779,"ILMN_1673113","F2RL1","coagulation factor II (thrombin) receptor-like 1 (F2RL1), mRNA.","Chr5: 76.166279",6.672,"N/A","N/A","N/A",-0.061,146,0.4678,"0.313","5.0999999999999997E-2","5",76.166279,"-1","2150"
"17781",17781,"ILMN_1803703","OXNAD1","oxidoreductase NAD-binding domain containing 1 (OXNAD1), mRNA.","Chr3: 16.318153",7.529,"N/A","N/A","N/A",0.061,146,0.4679,"--","0.38","3",16.318153,"1","92106"
"17780",17780,"ILMN_1768488","TERF2","telomeric repeat binding factor 2 (TERF2), mRNA.","Chr16: 67.947363",10.741,"N/A","N/A","N/A",0.061,146,0.4679,"--","-0.38600000000000001","16",67.947363,"1","7014"
"17782",17782,"ILMN_1735988","ELF2","E74-like factor 2 (ets domain transcription factor) (ELF2), transcript variant 1, mRNA.","Chr4: 140.265842",7.416,"N/A","N/A","N/A",0.061,146,0.4681,"0.35799999999999998","-0.2","4",140.265842,"1","1998"
"17786",17786,"ILMN_1666904","SLC17A6","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6 (SLC17A6), mRNA.","Chr11: 22.357394",6.899,"N/A","N/A","N/A",0.06,146,0.4682,"--","-0.26600000000000001","11",22.357394,"1","57084"
"17785",17785,"ILMN_1794588","DYRK2","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 (DYRK2), transcript variant 2, mRNA.","Chr12: 66.339762",7.808,"N/A","N/A","N/A",-0.061,146,0.4682,"0.35599999999999998","0.36799999999999999","12",66.339762,"-1","8445"
"17784",17784,"ILMN_1692433","RECQL5","RecQ protein-like 5 (RECQL5), transcript variant 3, mRNA.","Chr17: 71.158409",6.776,"N/A","N/A","N/A",-0.061,146,0.4682,"0.35199999999999998","-0.42799999999999999","17",71.158409,"-1","9400"
"17788",17788,"ILMN_1774153","SPHK1","sphingosine kinase 1 (SPHK1), transcript variant 2, mRNA.","Chr17: 71.892774",6.701,"N/A","N/A","N/A",-0.06,146,0.4684,"--","-0.12","17",71.892774,"-1","8877"
"17789",17789,"ILMN_1683719","CTDNEP1","dullard homolog (Xenopus laevis) (DULLARD), mRNA.","Chr17: 7.088132",9.173,"N/A","N/A","N/A",0.06,146,0.4684,"0.28899999999999998","0.112","17",7.088132,"1","23399"
"17791",17791,"ILMN_1762426","DHFR2","dihydrofolate reductase-like 1 (DHFRL1), mRNA.","Chr3: 95.260364",8.653,"N/A","N/A","N/A",-0.06,146,0.4685,"--","--","3",95.260364,"-1","200895"
"17792",17792,"ILMN_1665479","LGALS3","lectin, galactoside-binding, soluble, 3 (LGALS3), transcript variant 2, transcribed RNA.","ChrUn: 1.000000",6.691,"N/A","N/A","N/A",0.06,146,0.4686,"0.32600000000000001","2.9000000000000001E-2","14",55.124,"1","3958"
"17794",17794,"ILMN_1688087","RCOR2","REST corepressor 2 (RCOR2), mRNA.","Chr11: 63.435524",7.623,"N/A","N/A","N/A",-0.06,146,0.4687,"--","-7.2999999999999995E-2","11",63.435524,"-1","283248"
"17798",17798,"ILMN_1746457","GTF3C2","general transcription factor IIIC, polypeptide 2, beta 110kDa (GTF3C2), transcript variant 1, mRNA.","Chr2: 27.402457",9.811,"N/A","N/A","N/A",-0.06,146,0.4691,"--","0.46500000000000002","2",27.402457,"-1","2976"
"17797",17797,"ILMN_1713351","SATL1","spermidine/spermine N1-acetyl transferase-like 1 (SATL1), mRNA.","ChrX: 84.233985",6.951,"N/A","N/A","N/A",-0.06,146,0.4691,"--","-0.54600000000000004","X",84.233985,"-1","340562"
"17799",17799,"ILMN_1776967","DNAAF1","leucine rich repeat containing 50 (LRRC50), mRNA.","Chr16: 82.767369",6.726,"N/A","N/A","N/A",-0.06,146,0.4691,"0.23300000000000001","-0.19600000000000001","16",82.767369,"-1","123872"
"17800",17800,"ILMN_1672398","RAB20","RAB20, member RAS oncogene family (RAB20), mRNA.","Chr13: 109.973624",7.046,"N/A","N/A","N/A",0.06,146,0.4692,"0.34399999999999997","-3.1E-2","13",109.973624,"1","55647"
"17801",17801,"ILMN_1693055","ZDHHC3","zinc finger, DHHC-type containing 3 (ZDHHC3), mRNA.","Chr3: 44.941936",9.372,"N/A","N/A","N/A",0.06,146,0.4693,"--","-0.11","3",44.941936,"1","51304"
"17802",17802,"ILMN_1727098","PPP1R16B","protein phosphatase 1, regulatory (inhibitor) subunit 16B (PPP1R16B), mRNA.","Chr20: 36.984885",11.039,"N/A","N/A","N/A",-0.06,146,0.4694,"0.39300000000000002","-0.47","20",36.984885,"-1","26051"
"17804",17804,"ILMN_1697153","ZDHHC17","zinc finger, DHHC-type containing 17 (ZDHHC17), mRNA.","ChrUn: 1.000000",10.457,"N/A","N/A","N/A",0.06,146,0.4695,"--","-0.14000000000000001","12",76.764,"1","23390"
"17807",17807,"ILMN_1651936","KMT5A","SET domain containing (lysine methyltransferase) 8 (SETD8), mRNA.","Chr12: 122.459624",7.934,"N/A","N/A","N/A",0.06,146,0.4699,"0.28999999999999998","0.182","12",122.459624,"1","387893"
"17809",17809,"ILMN_1654421","MPHOSPH9","M-phase phosphoprotein 9 (MPHOSPH9), mRNA.","Chr12: 122.211307",7.403,"N/A","N/A","N/A",-0.06,146,0.47,"--","-0.47599999999999998","12",122.211307,"-1","10198"
"17808",17808,"ILMN_1722855","VEGFB","vascular endothelial growth factor B (VEGFB), mRNA.","Chr11: 63.762615",8.041,"N/A","N/A","N/A",-0.06,146,0.47,"--","0.39","11",63.762615,"-1","7423"
"17810",17810,"ILMN_1717925","SIGMAR1","opioid receptor, sigma 1 (OPRS1), transcript variant 3, mRNA.","Chr9: 34.625026",7.017,"N/A","N/A","N/A",-0.06,146,0.4703,"0.61199999999999999","0.72899999999999998","9",34.625026,"-1","10280"
"17813",17813,"ILMN_1780356","MROH8","chromosome 20 open reading frame 132 (C20orf132), transcript variant 1, mRNA.","ChrUn: 1.000000",7.06,"N/A","N/A","N/A",-0.06,146,0.4705,"--","--","20",37.101,"-1","140699"
"17814",17814,"ILMN_1678189","C9orf153","chromosome 9 open reading frame 153 (C9orf153), mRNA.","Chr9: 88.034278",6.693,"N/A","N/A","N/A",-0.06,146,0.4706,"--","--","9",88.034278,"-1","389766"
"17815",17815,"ILMN_1776493","MTUS1","mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr8: 17.545751",7.018,"N/A","N/A","N/A",-0.06,146,0.4706,"0.48599999999999999","0.57499999999999996","8",17.545751,"-1","57509"
"17816",17816,"ILMN_1681737","TMSB15A","thymosin-like 8 (TMSL8), mRNA.","ChrX: 101.655524",7.099,"N/A","N/A","N/A",0.06,146,0.4707,"--","--","X",101.655524,"1","11013"
"17820",17820,"ILMN_1732636","DGKB","diacylglycerol kinase, beta 90kDa (DGKB), transcript variant 1, mRNA.","Chr7: 14.153992",7.055,"N/A","N/A","N/A",0.06,146,0.4712,"0.57699999999999996","-5.6000000000000001E-2","7",14.153992,"1","1607"
"17818",17818,"ILMN_1790562","EYA3","eyes absent homolog 3 (Drosophila) (EYA3), mRNA.","Chr1: 28.187696",6.836,"N/A","N/A","N/A",0.06,146,0.4712,"0.36799999999999999","-0.36299999999999999","1",28.187696,"1","2140"
"17822",17822,"ILMN_1777096","TDG","thymine-DNA glycosylase (TDG), mRNA.","Chr12: 102.906409",9.818,"N/A","N/A","N/A",-0.06,146,0.4713,"--","-0.06","12",102.906409,"-1","6996"
