"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign"
15597,"ILMN_1685928","WDR34","WD repeat domain 34 (WDR34), mRNA.","Chr9: 130.436048",7.308,"N/A","N/A","N/A",0.12,145,0.1489,"--","-0.313",89891,"9",130.436048,"1"
15598,"ILMN_1742564","MLNR","motilin receptor (MLNR), mRNA.","Chr13: 48.694370",6.782,"N/A","N/A","N/A",0.12,145,0.149,"--","--",2862,"13",48.69437,"1"
15599,"ILMN_1722981","TLR5","toll-like receptor 5 (TLR5), mRNA.","ChrUn: 1.000000",7.321,"N/A","N/A","N/A",0.12,145,0.149,"--","--",7100,"Un",1,"1"
15600,"ILMN_1781812","NR4A3","nuclear receptor subfamily 4, group A, member 3 (NR4A3), transcript variant 4, mRNA.","Chr9: 101.636053",7.225,"N/A","N/A","N/A",0.12,145,0.149,"0.41399999999999898","-0.41799999999999898",8013,"9",101.636053,"1"
15601,"ILMN_1654319","HAPLN3","hyaluronan and proteoglycan link protein 3 (HAPLN3), mRNA.","Chr15: 87.221755",6.935,"N/A","N/A","N/A",-0.12,145,0.1491,"--","0.105",145864,"15",87.221755,"-1"
15602,"ILMN_1769783","ZDHHC2","zinc finger, DHHC-type containing 2 (ZDHHC2), mRNA.","Chr8: 17.123910",7.264,"N/A","N/A","N/A",0.12,145,0.1491,"--","--",51201,"8",17.12391,"1"
15603,"ILMN_1727050","PPFIA1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1 (PPFIA1), transcript variant 1, mRNA.","Chr11: 69.901959",7.179,"N/A","N/A","N/A",0.12,145,0.1491,"0.28999999999999898","6.8000000000000005E-2",8500,"11",69.901959,"1"
15604,"ILMN_1791820","ZNF768","zinc finger protein 768 (ZNF768), mRNA.","Chr16: 30.443153",7.347,"N/A","N/A","N/A",0.12,145,0.1493,"--","--",79724,"16",30.443153,"1"
15605,"ILMN_1721758","ID4","inhibitor of DNA binding 4, dominant negative helix-loop-helix protein (ID4), mRNA.","Chr6: 19.948593",7.167,"N/A","N/A","N/A",-0.12,145,0.1493,"0.38400000000000001","-0.44800000000000001",3400,"6",19.948593,"-1"
15606,"ILMN_1693344","C15ORF21","chromosome 15 open reading frame 21 (C15orf21), transcript variant 5, mRNA.","Chr15: 43.600454",6.927,"N/A","N/A","N/A",-0.12,145,0.1493,"--","--",283651,"15",43.600454,"-1"
15607,"ILMN_1754871","TSC1","tuberous sclerosis 1 (TSC1), transcript variant 2, mRNA.","Chr9: 134.776348",6.907,"N/A","N/A","N/A",0.12,145,0.1494,"--","-1.7000000000000001E-2",7248,"9",134.776348,"1"
15608,"ILMN_1660810","TTC17","tetratricopeptide repeat domain 17 (TTC17), mRNA.","Chr11: 43.468464",8.372,"N/A","N/A","N/A",0.12,145,0.1494,"--","0.40200000000000002",55761,"11",43.468464,"1"
15609,"ILMN_1814165","SSBP3","single stranded DNA binding protein 3 (SSBP3), transcript variant 3, mRNA.","ChrUn: 1.000000",7.577,"N/A","N/A","N/A",-0.12,145,0.1496,"--","0.13800000000000001",23648,"Un",1,"-1"
15610,"ILMN_1720955","OR13C5","olfactory receptor, family 13, subfamily C, member 5 (OR13C5), mRNA.","Chr9: 106.400680",6.75,"N/A","N/A","N/A",0.12,145,0.1497,"--","--",138799,"9",106.40068,"1"
15611,"ILMN_1726683","TMEM109","transmembrane protein 109 (TMEM109), mRNA.","Chr11: 60.447256",9.875,"N/A","N/A","N/A",0.12,145,0.1498,"--","0.36499999999999899",79073,"11",60.447256,"1"
15612,"ILMN_1656159","ATP10D","ATPase, Class V, type 10D (ATP10D), mRNA.","Chr4: 47.289811",6.945,"N/A","N/A","N/A",-0.12,145,0.1499,"0.38300000000000001","4.9000000000000002E-2",57205,"4",47.289811,"-1"
15613,"ILMN_1666269","CTSZ","cathepsin Z (CTSZ), mRNA.","Chr20: 57.003862",7.376,"N/A","N/A","N/A",-0.12,145,0.1499,"0.36299999999999899","0.57699999999999896",1522,"20",57.003862,"-1"
15614,"ILMN_1774844","MAPKAPK2","mitogen-activated protein kinase-activated protein kinase 2 (MAPKAPK2), transcript variant 2, mRNA.","Chr1: 204.973914",8.551,"N/A","N/A","N/A",0.12,145,0.1501,"0.438","0.46600000000000003",9261,"1",204.973914,"1"
15615,"ILMN_1801452","F11R","F11 receptor (F11R), transcript variant 3, mRNA.","Chr1: 159.232805",7.227,"N/A","N/A","N/A",-0.12,145,0.1502,"0.378","0.34799999999999898",50848,"1",159.232805,"-1"
15616,"ILMN_1654570","TEKT1","tektin 1 (TEKT1), mRNA.","Chr17: 6.644051",7.557,"N/A","N/A","N/A",0.12,145,0.1502,"--","-0.51600000000000001",83659,"17",6.644051,"1"
15617,"ILMN_1705998","MGC34774","ribosomal protein L13A-like (MGC34774), mRNA.","Chr7: 77.826448",6.927,"N/A","N/A","N/A",-0.12,145,0.1503,"--","--",399670,"7",77.826448,"-1"
15618,"ILMN_1708772","OR5B2","olfactory receptor, family 5, subfamily B, member 2 (OR5B2), mRNA.","Chr11: 57.946584",6.839,"N/A","N/A","N/A",-0.12,145,0.1503,"--","--",390190,"11",57.946584,"-1"
15619,"ILMN_1684724","CR2","complement component (3d/Epstein Barr virus) receptor 2 (CR2), transcript variant 2, mRNA.","Chr1: 205.729301",6.804,"N/A","N/A","N/A",0.12,145,0.1504,"0.35199999999999898","-7.9000000000000001E-2",1380,"1",205.729301,"1"
15620,"ILMN_1698417","HIST1H3E","histone cluster 1, H3e (HIST1H3E), mRNA.","Chr6: 26.333745",6.882,"N/A","N/A","N/A",0.12,145,0.1505,"0.248","--",8353,"6",26.333745,"1"
15621,"ILMN_1718712","C20ORF177","chromosome 20 open reading frame 177 (C20orf177), mRNA.","Chr20: 57.955529",9.904,"N/A","N/A","N/A",0.12,145,0.1505,"--","--",63939,"20",57.955529,"1"
15622,"ILMN_1799177","KCNG3","potassium voltage-gated channel, subfamily G, member 3 (KCNG3), transcript variant 2, mRNA.","Chr2: 42.523025",6.851,"N/A","N/A","N/A",-0.12,145,0.1506,"0.41399999999999898","0.246",170850,"2",42.523025,"-1"
15623,"ILMN_1772876","ZNF395","zinc finger protein 395 (ZNF395), mRNA.","Chr8: 28.259459",9.086,"N/A","N/A","N/A",0.12,145,0.1506,"--","--",55893,"8",28.259459,"1"
15624,"ILMN_1792296","CCDC83","coiled-coil domain containing 83 (CCDC83), mRNA.","Chr11: 85.308428",6.802,"N/A","N/A","N/A",-0.12,145,0.1507,"--","3.1E-2",220047,"11",85.308428,"-1"
15625,"ILMN_1765328","C21ORF57","chromosome 21 open reading frame 57 (C21orf57), transcript variant 2, mRNA.","Chr21: 46.536396",6.883,"N/A","N/A","N/A",0.12,145,0.1509,"--","--",54059,"21",46.536396,"1"
15626,"ILMN_1758049","NFIA","nuclear factor I/A (NFIA), mRNA.","Chr1: 61.694189",8.999,"N/A","N/A","N/A",0.12,145,0.1509,"0.40500000000000003","0.55300000000000005",4774,"1",61.694189,"1"
15627,"ILMN_1686841","C9ORF117","chromosome 9 open reading frame 117 (C9orf117), mRNA.","Chr9: 129.518030",7.754,"N/A","N/A","N/A",0.12,145,0.1509,"--","--",286207,"9",129.51803,"1"
15628,"ILMN_1682599","GPRC5A","G protein-coupled receptor, family C, group 5, member A (GPRC5A), mRNA.","Chr12: 12.957521",6.908,"N/A","N/A","N/A",-0.12,145,0.1509,"0.39100000000000001","2.7E-2",9052,"12",12.957521,"-1"
15629,"ILMN_1705848","FAM104B","family with sequence similarity 104, member B (FAM104B), mRNA.","ChrX: 55.186305",9.18,"N/A","N/A","N/A",-0.12,145,0.151,"--","--",90736,"X",55.186305,"-1"
15630,"ILMN_1751887","PREP","prolyl endopeptidase (PREP), mRNA.","Chr6: 105.832612",8.252,"N/A","N/A","N/A",-0.12,145,0.151,"0.60299999999999898","0.221",5550,"6",105.832612,"-1"
15631,"ILMN_1712748","C14ORF129","chromosome 14 open reading frame 129 (C14orf129), mRNA.","Chr14: 95.922696",8.544,"N/A","N/A","N/A",0.12,145,0.151,"0.152","--",51527,"14",95.922696,"1"
15632,"ILMN_1751776","CKAP2L","cytoskeleton associated protein 2-like (CKAP2L), mRNA.","Chr2: 113.212054",6.872,"N/A","N/A","N/A",-0.12,145,0.1511,"--","-0.622",150468,"2",113.212054,"-1"
15633,"ILMN_1669831","C6ORF192","chromosome 6 open reading frame 192 (C6orf192), mRNA.","Chr6: 133.132289",9.615,"N/A","N/A","N/A",-0.12,145,0.1511,"--","0.35299999999999898",116843,"6",133.132289,"-1"
15634,"ILMN_1745787","POLL","polymerase (DNA directed), lambda (POLL), mRNA.","Chr10: 103.328872",7.011,"N/A","N/A","N/A",-0.12,145,0.1511,"0.32400000000000001","-0.29499999999999899",27343,"10",103.328872,"-1"
15635,"ILMN_1747598","PPP1R11","protein phosphatase 1, regulatory (inhibitor) subunit 11 (PPP1R11), mRNA.","ChrUn: 1.000000",12.671,"N/A","N/A","N/A",0.12,145,0.1512,"0.379","-0.53600000000000003",6992,"Un",1,"1"
15636,"ILMN_1800000","KIAA0773","KIAA0773 gene product (KIAA0773), mRNA.","Chr7: 142.767443",7.081,"N/A","N/A","N/A",-0.12,145,0.1513,"--","--",9715,"7",142.767443,"-1"
15637,"ILMN_1664449","ALG5","asparagine-linked glycosylation 5 homolog (S. cerevisiae, dolichyl-phosphate beta-glucosyltransferase) (ALG5), mRNA.","Chr13: 36.422069",8.495,"N/A","N/A","N/A",-0.12,145,0.1514,"--","0.46899999999999897",29880,"13",36.422069,"-1"
15638,"ILMN_1728117","TITF1","thyroid transcription factor 1 (TITF1), transcript variant 1, mRNA.","ChrUn: 1.000000",6.784,"N/A","N/A","N/A",0.12,145,0.1514,"0.35899999999999899","-3.0000000000000001E-3",7080,"Un",1,"1"
15639,"ILMN_1679798","TLR9","toll-like receptor 9 (TLR9), transcript variant A, mRNA.","Chr3: 52.230280",6.96,"N/A","N/A","N/A",0.12,145,0.1515,"--","-0.17599999999999899",54106,"3",52.23028,"1"
15640,"ILMN_1733559","RNA28SN5","28S ribosomal RNA (LOC100008589).","ChrUn: 1.000000",18.097,"N/A","N/A","N/A",-0.12,145,0.1516,"--","--",100008589,"Un",1,"-1"
15641,"ILMN_1737131","DKFZP564N2472","hypothetical protein DKFZp564N2472 (DKFZp564N2472), mRNA.","Chr7: 53.071926",6.952,"N/A","N/A","N/A",-0.12,145,0.1517,"--","--",285877,"7",53.071926,"-1"
15642,"ILMN_1709017","APOL1","apolipoprotein L, 1 (APOL1), transcript variant 2, mRNA.","Chr22: 34.979861",6.934,"N/A","N/A","N/A",-0.12,145,0.1517,"--","--",8542,"22",34.979861,"-1"
15643,"ILMN_1698560","C19ORF6","chromosome 19 open reading frame 6 (C19orf6), transcript variant 1, mRNA.","Chr19: 0.961112",7.633,"N/A","N/A","N/A",0.12,145,0.1517,"--","--",91304,"19",0.961112,"1"
15644,"ILMN_1783610","HELLS","helicase, lymphoid-specific (HELLS), mRNA.","Chr10: 96.344445",6.862,"N/A","N/A","N/A",-0.12,145,0.1517,"0.38200000000000001","0.34200000000000003",3070,"10",96.344445,"-1"
15645,"ILMN_1732023","PRDM7","PR domain containing 7 (PRDM7), mRNA.","Chr16: 88.650724",6.987,"N/A","N/A","N/A",-0.12,145,0.1518,"--","--",11105,"16",88.650724,"-1"
15646,"ILMN_1718042","ZNF549","zinc finger protein 549 (ZNF549), mRNA.","Chr19: 62.743373",7.022,"N/A","N/A","N/A",0.12,145,0.1519,"--","--",256051,"19",62.743373,"1"
15647,"ILMN_1745961","SERPINA1","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 (SERPINA1), transcript variant 2, mRNA.","Chr14: 93.915600",8.439,"N/A","N/A","N/A",-0.12,145,0.152,"--","--",5265,"14",93.9156,"-1"
15648,"ILMN_1666326","NDUFB9","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa (NDUFB9), mRNA.","Chr8: 125.628485",13.425,"N/A","N/A","N/A",-0.12,145,0.152,"0.26900000000000002","0.34799999999999898",4715,"8",125.628485,"-1"
15649,"ILMN_1769941","UBE2F","ubiquitin-conjugating enzyme E2F (putative) (UBE2F), mRNA.","Chr2: 238.615183",10.649,"N/A","N/A","N/A",-0.12,145,0.152,"--","-0.23100000000000001",140739,"2",238.615183,"-1"
15650,"ILMN_1801341","DNHD2","dynein heavy chain domain 2 (DNHD2), mRNA.","ChrUn: 1.000000",7.075,"N/A","N/A","N/A",0.12,145,0.1521,"--","--",201625,"Un",1,"1"
15651,"ILMN_1710052","CPT1A","carnitine palmitoyltransferase 1A (liver) (CPT1A), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr11: 68.278801",6.794,"N/A","N/A","N/A",0.12,145,0.1521,"0.46600000000000003","0.38900000000000001",1374,"11",68.278801,"1"
15652,"ILMN_1677564","TLX1","T-cell leukemia homeobox 1 (TLX1), mRNA.","Chr10: 102.887183",6.915,"N/A","N/A","N/A",-0.12,145,0.1521,"--","0.42199999999999899",3195,"10",102.887183,"-1"
15653,"ILMN_1739985","TAGAP","T-cell activation GTPase activating protein (TAGAP), transcript variant 3, mRNA.","Chr6: 159.380066",6.95,"N/A","N/A","N/A",0.12,145,0.1522,"--","-0.25800000000000001",117289,"6",159.380066,"1"
15654,"ILMN_1813925","NOL3","nucleolar protein 3 (apoptosis repressor with CARD domain) (NOL3), mRNA.","Chr16: 65.766308",7.453,"N/A","N/A","N/A",-0.119,145,0.1522,"0.47899999999999898","-0.498",8996,"16",65.766308,"-1"
15655,"ILMN_1734472","PEBP4","phosphatidylethanolamine-binding protein 4 (PEBP4), mRNA.","ChrUn: 1.000000",7.368,"N/A","N/A","N/A",0.119,145,0.1523,"0.26100000000000001","--",157310,"Un",1,"1"
15656,"ILMN_1773348","DRD4","dopamine receptor D4 (DRD4), mRNA.","Chr11: 0.630637",7.115,"N/A","N/A","N/A",-0.119,145,0.1523,"0.75600000000000001","-0.35399999999999898",1815,"11",0.630637,"-1"
15657,"ILMN_1715625","C20ORF94","chromosome 20 open reading frame 94 (C20orf94), mRNA.","Chr20: 10.551897",7.366,"N/A","N/A","N/A",-0.119,145,0.1524,"--","--",128710,"20",10.551897,"-1"
15658,"ILMN_1654429","C12ORF48","chromosome 12 open reading frame 48 (C12orf48), mRNA.","Chr12: 101.114588",7.088,"N/A","N/A","N/A",-0.119,145,0.1524,"0.38400000000000001","--",55010,"12",101.114588,"-1"
15659,"ILMN_1679011","SLC12A3","solute carrier family 12 (sodium/chloride transporters), member 3 (SLC12A3), mRNA.","Chr16: 55.493909",6.942,"N/A","N/A","N/A",-0.119,145,0.1524,"--","0.48399999999999899",6559,"16",55.493909,"-1"
15660,"ILMN_1722481","COX15","COX15 homolog, cytochrome c oxidase assembly protein (yeast) (COX15), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr10: 101.464349",7.256,"N/A","N/A","N/A",0.119,145,0.1525,"0.34","0.63400000000000001",1355,"10",101.464349,"1"
15661,"ILMN_1751886","REC8L1","REC8-like 1 (yeast) (REC8L1), transcript variant 2, mRNA.","ChrUn: 1.000000",9.497,"N/A","N/A","N/A",-0.119,145,0.1525,"0.28799999999999898","--",9985,"Un",1,"-1"
15662,"ILMN_1704472","EID2","EP300 interacting inhibitor of differentiation 2 (EID2), mRNA.","Chr19: 44.721946",8.199,"N/A","N/A","N/A",-0.119,145,0.1527,"0.23","-0.109",163126,"19",44.721946,"-1"
15663,"ILMN_1693317","TTC15","tetratricopeptide repeat domain 15 (TTC15), mRNA.","Chr2: 3.462003",9.998,"N/A","N/A","N/A",0.119,145,0.1527,"--","-0.14899999999999899",51112,"2",3.462003,"1"
15664,"ILMN_1788783","TRAM2","translocation associated membrane protein 2 (TRAM2), mRNA.","Chr6: 52.470450",7.199,"N/A","N/A","N/A",-0.119,145,0.1528,"--","-3.6999999999999901E-2",9697,"6",52.47045,"-1"
15665,"ILMN_1756992","MUC1","mucin 1, cell surface associated (MUC1), transcript variant 3, mRNA.","Chr1: 153.424925",7.54,"N/A","N/A","N/A",-0.119,145,0.1528,"0.41","-0.253",4582,"1",153.424925,"-1"
15666,"ILMN_1672908","TWIST1","twist homolog 1 (acrocephalosyndactyly 3; Saethre-Chotzen syndrome) (Drosophila) (TWIST1), mRNA.","Chr7: 19.122042",7.071,"N/A","N/A","N/A",-0.119,145,0.1529,"--","0.10199999999999899",7291,"7",19.122042,"-1"
15667,"ILMN_1699440","ZBTB47","zinc finger and BTB domain containing 47 (ZBTB47), mRNA.","Chr3: 42.683889",8.464,"N/A","N/A","N/A",0.119,145,0.153,"--","--",92999,"3",42.683889,"1"
15668,"ILMN_1715175","MET","met proto-oncogene (hepatocyte growth factor receptor) (MET), mRNA.","Chr7: 116.225375",7.323,"N/A","N/A","N/A",-0.119,145,0.153,"0.35099999999999898","0.37",4233,"7",116.225375,"-1"
15669,"ILMN_1701058","TATDN1","TatD DNase domain containing 1 (TATDN1), mRNA.","Chr8: 125.585736",7.961,"N/A","N/A","N/A",0.119,145,0.1531,"--","0.41",83940,"8",125.585736,"1"
15670,"ILMN_1660624","LIMK2","LIM domain kinase 2 (LIMK2), transcript variant 1, mRNA.","Chr22: 30.003487",7.141,"N/A","N/A","N/A",-0.119,145,0.1532,"0.39300000000000002","-0.192",3985,"22",30.003487,"-1"
15671,"ILMN_1723535","P2RY2","purinergic receptor P2Y, G-protein coupled, 2 (P2RY2), transcript variant 1, mRNA.","Chr11: 72.624709",6.926,"N/A","N/A","N/A",-0.119,145,0.1533,"0.42099999999999899","0.25600000000000001",5029,"11",72.624709,"-1"
15672,"ILMN_1792152","CCDC135","coiled-coil domain containing 135 (CCDC135), mRNA.","Chr16: 56.322463",6.908,"N/A","N/A","N/A",0.119,145,0.1533,"0.17599999999999899","-0.27400000000000002",84229,"16",56.322463,"1"
15673,"ILMN_1784717","RPS19","ribosomal protein S19 (RPS19), mRNA.","Chr19: 47.065619",19.334,"N/A","N/A","N/A",0.119,145,0.1533,"0.42599999999999899","0.17399999999999899",6223,"19",47.065619,"1"
15674,"ILMN_1729563","UGDH","UDP-glucose dehydrogenase (UGDH), mRNA.","Chr4: 39.176843",7.794,"N/A","N/A","N/A",-0.119,145,0.1534,"--","0.122",7358,"4",39.176843,"-1"
15675,"ILMN_1653524","SIKE","suppressor of IKK epsilon (SIKE), mRNA.","Chr1: 115.117280",6.917,"N/A","N/A","N/A",0.119,145,0.1537,"--","--",80143,"1",115.11728,"1"
15676,"ILMN_1790315","FLJ21062","hypothetical protein FLJ21062 (FLJ21062), mRNA.","Chr7: 89.777396",7.401,"N/A","N/A","N/A",0.119,145,0.1537,"--","--",79846,"7",89.777396,"1"
15677,"ILMN_1762803","RFXDC2","regulatory factor X domain containing 2 (RFXDC2), mRNA.","ChrUn: 1.000000",7.217,"N/A","N/A","N/A",-0.119,145,0.1538,"--","-0.497",64864,"Un",1,"-1"
15678,"ILMN_1738179","FOXP1","forkhead box P1 (FOXP1), transcript variant 2, mRNA.","Chr3: 71.329767",7.062,"N/A","N/A","N/A",-0.119,145,0.1539,"0.44700000000000001","-0.33100000000000002",27086,"3",71.329767,"-1"
15679,"ILMN_1744268","PLEC1","plectin 1, intermediate filament binding protein 500kDa (PLEC1), transcript variant 11, mRNA.","Chr8: 145.061701",7.769,"N/A","N/A","N/A",-0.119,145,0.1539,"0.35799999999999899","-0.17299999999999899",5339,"8",145.061701,"-1"
15680,"ILMN_1755582","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor (PCSK1N), mRNA.","ChrX: 48.574769",12.245,"N/A","N/A","N/A",-0.119,145,0.154,"0.374","-0.157",27344,"X",48.574769,"-1"
15681,"ILMN_1731561","ROBO3","roundabout, axon guidance receptor, homolog 3 (Drosophila) (ROBO3), mRNA.","Chr11: 124.255690",8.159,"N/A","N/A","N/A",0.119,145,0.154,"0.32","3.1E-2",64221,"11",124.25569,"1"
15682,"ILMN_1807201","FAM104A","family with sequence similarity 104, member A (FAM104A), mRNA.","Chr17: 68.715149",8.508,"N/A","N/A","N/A",-0.119,145,0.154,"--","--",84923,"17",68.715149,"-1"
15683,"ILMN_1730693","KIAA0701","KIAA0701 protein (KIAA0701), transcript variant 2, mRNA.","Chr12: 98.987886",6.936,"N/A","N/A","N/A",-0.119,145,0.1541,"--","--",23074,"12",98.987886,"-1"
15684,"ILMN_1652650","SH3KBP1","SH3-domain kinase binding protein 1 (SH3KBP1), transcript variant 2, mRNA.","ChrX: 19.674480",6.846,"N/A","N/A","N/A",0.119,145,0.1542,"0.34300000000000003","-3.6999999999999901E-2",30011,"X",19.67448,"1"
15685,"ILMN_1811644","FAM106A","family with sequence similarity 106, member A (FAM106A), mRNA.","Chr17: 18.368915",6.783,"N/A","N/A","N/A",0.119,145,0.1543,"--","--",80039,"17",18.368915,"1"
15686,"ILMN_1812461","WISP2","WNT1 inducible signaling pathway protein 2 (WISP2), mRNA.","Chr20: 42.789604",6.935,"N/A","N/A","N/A",-0.119,145,0.1543,"--","-8.8999999999999899E-2",8839,"20",42.789604,"-1"
15687,"ILMN_1654677","RAD9B","RAD9 homolog B (S. cerevisiae) (RAD9B), mRNA.","Chr12: 109.453837",6.852,"N/A","N/A","N/A",-0.119,145,0.1543,"0.32600000000000001","-0.25600000000000001",144715,"12",109.453837,"-1"
15688,"ILMN_1781225","FLJ35801","hypothetical protein FLJ35801 (FLJ35801), mRNA.","Chr22: 29.652429",7.07,"N/A","N/A","N/A",-0.119,145,0.1546,"--","--",150291,"22",29.652429,"-1"
15689,"ILMN_1813120","MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3 (MAP4K3), mRNA.","Chr2: 39.331323",7.367,"N/A","N/A","N/A",0.119,145,0.1546,"0.219","0.21199999999999899",8491,"2",39.331323,"1"
15690,"ILMN_1705579","MPP4","membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) (MPP4), mRNA.","Chr2: 202.218190",6.898,"N/A","N/A","N/A",-0.119,145,0.1547,"0.26400000000000001","-0.222",58538,"2",202.21819,"-1"
15691,"ILMN_1789196","TPM2","tropomyosin 2 (beta) (TPM2), transcript variant 2, mRNA.","Chr9: 35.672073",10.039,"N/A","N/A","N/A",0.119,145,0.1548,"--","-3.7999999999999902E-2",7169,"9",35.672073,"1"
15692,"ILMN_1663962","LOC441233","hypothetical gene supported by AK128010 (LOC441233), misc RNA.","ChrUn: 1.000000",6.801,"N/A","N/A","N/A",-0.119,145,0.1549,"--","--",441233,"Un",1,"-1"
15693,"ILMN_1680314","TXN","thioredoxin (TXN), mRNA.","Chr9: 112.053558",14.024,"N/A","N/A","N/A",-0.119,145,0.1549,"--","--",7295,"9",112.053558,"-1"
15694,"ILMN_1749261","C6ORF47","chromosome 6 open reading frame 47 (C6orf47), mRNA.","Chr6: 31.734325",6.985,"N/A","N/A","N/A",0.119,145,0.1549,"--","--",57827,"6",31.734325,"1"
15695,"ILMN_1672793","RHOBTB1","Rho-related BTB domain containing 1 (RHOBTB1), transcript variant 1, mRNA.","Chr10: 62.373867",6.931,"N/A","N/A","N/A",0.119,145,0.1551,"--","0.33200000000000002",9886,"10",62.373867,"1"
15696,"ILMN_1766551","CPA3","carboxypeptidase A3 (mast cell) (CPA3), mRNA.","Chr3: 150.097094",6.847,"N/A","N/A","N/A",0.119,145,0.1551,"0.38600000000000001","3.4000000000000002E-2",1359,"3",150.097094,"1"
15697,"ILMN_1766712","TCF21","transcription factor 21 (TCF21), transcript variant 2, mRNA.","Chr6: 134.254758",6.849,"N/A","N/A","N/A",0.119,145,0.1551,"--","0.20399999999999899",6943,"6",134.254758,"1"
15698,"ILMN_1655741","KRTAP21-2","keratin associated protein 21-2 (KRTAP21-2), mRNA.","Chr21: 31.041302",6.822,"N/A","N/A","N/A",0.119,145,0.1552,"--","--",337978,"21",31.041302,"1"
15699,"ILMN_1714990","DBT","dihydrolipoamide branched chain transacylase E2 (DBT), nuclear gene encoding mitochondrial protein, mRNA.","ChrUn: 1.000000",10.865,"N/A","N/A","N/A",-0.119,145,0.1552,"0.58399999999999896","0.69699999999999895",1629,"Un",1,"-1"
15700,"ILMN_1671076","BAI3","brain-specific angiogenesis inhibitor 3 (BAI3), mRNA.","Chr6: 70.155664",9.027,"N/A","N/A","N/A",-0.119,145,0.1552,"0.49199999999999899","-0.26200000000000001",577,"6",70.155664,"-1"
15701,"ILMN_1709451","TFPT","TCF3 (E2A) fusion partner (in childhood Leukemia) (TFPT), mRNA.","Chr19: 59.302280",9.302,"N/A","N/A","N/A",0.119,145,0.1552,"--","-0.29099999999999898",29844,"19",59.30228,"1"
15702,"ILMN_1782782","C19ORF31","chromosome 19 open reading frame 31 (C19orf31), mRNA.","Chr19: 4.859219",6.835,"N/A","N/A","N/A",-0.119,145,0.1552,"--","--",404664,"19",4.859219,"-1"
15703,"ILMN_1742721","C1ORF130","chromosome 1 open reading frame 130 (C1orf130), mRNA.","ChrUn: 1.000000",7.733,"N/A","N/A","N/A",-0.119,145,0.1553,"0.19","--",400746,"Un",1,"-1"
15704,"ILMN_1808258","HTR4","5-hydroxytryptamine (serotonin) receptor 4 (HTR4), transcript variant i, mRNA.","Chr5: 147.841534",6.915,"N/A","N/A","N/A",-0.119,145,0.1555,"0.60599999999999898","0.185",3360,"5",147.841534,"-1"
15705,"ILMN_1687882","OR5K3","olfactory receptor, family 5, subfamily K, member 3 (OR5K3), mRNA.","Chr3: 99.592388",6.815,"N/A","N/A","N/A",-0.119,145,0.1556,"--","--",403277,"3",99.592388,"-1"
15706,"ILMN_1779673","HDGFL1","hepatoma derived growth factor-like 1 (HDGFL1), mRNA.","Chr6: 22.679498",6.856,"N/A","N/A","N/A",-0.119,145,0.1556,"0.3","-0.56999999999999895",154150,"6",22.679498,"-1"
15707,"ILMN_1655154","PTBP1","polypyrimidine tract binding protein 1 (PTBP1), transcript variant 2, mRNA.","Chr19: 0.763215",11.13,"N/A","N/A","N/A",0.118,145,0.1558,"0.378","6.4000000000000001E-2",5725,"19",0.763215,"1"
15708,"ILMN_1716530","IARS","isoleucyl-tRNA synthetase (IARS), transcript variant long, mRNA.","Chr9: 94.095620",6.796,"N/A","N/A","N/A",0.118,145,0.1559,"--","-0.154",3376,"9",94.09562,"1"
15709,"ILMN_1806908","PRKCB1","protein kinase C, beta 1 (PRKCB1), transcript variant 2, mRNA.","Chr16: 24.134561",9.962,"N/A","N/A","N/A",0.118,145,0.1561,"0.44900000000000001","-0.247",5579,"16",24.134561,"1"
15710,"ILMN_1736713","SPIN2A","spindlin family, member 2A (SPIN2A), mRNA.","ChrUn: 1.000000",6.889,"N/A","N/A","N/A",0.118,145,0.1562,"--","--",54466,"Un",1,"1"
15711,"ILMN_1805177","KIAA1772","KIAA1772 (KIAA1772), mRNA.","Chr18: 17.342377",7.258,"N/A","N/A","N/A",-0.118,145,0.1562,"--","--",80000,"18",17.342377,"-1"
15712,"ILMN_1768117","RBM25","RNA binding motif protein 25 (RBM25), mRNA.","Chr14: 72.657673",10.771,"N/A","N/A","N/A",-0.118,145,0.1563,"--","-2.5000000000000001E-2",58517,"14",72.657673,"-1"
15713,"ILMN_1719985","FEM1A","fem-1 homolog a (C. elegans) (FEM1A), mRNA.","ChrUn: 1.000000",10.297,"N/A","N/A","N/A",-0.118,145,0.1564,"0.314","0.129",55527,"Un",1,"-1"
15714,"ILMN_1798742","CLCNKB","chloride channel Kb (CLCNKB), mRNA.","Chr1: 16.254810",6.903,"N/A","N/A","N/A",0.118,145,0.1564,"0.19600000000000001","0.19800000000000001",1188,"1",16.25481,"1"
